lr-AdamW,step,val_accuracy_NORMAL,val_accuracy_AMD,val_accuracy_DME,val_loss,epoch,train_accuracy_NORMAL,train_accuracy_AMD,train_accuracy_DME,train_loss,test_accuracy_NORMAL,test_accuracy_AMD,test_accuracy_DME,test_loss
,1167,0.7987207770347595,0.348967045545578,0.5544015765190125,0.6059204339981079,7,,,,,,,,
,1167,,,,,7,0.8798568248748779,0.2742907404899597,0.626980721950531,{'loss': 0.7471235990524292},,,,
0.001,1168,,,,,,,,,,,,,
,1313,0.8714771270751953,0.26409825682640076,0.48862510919570923,0.7084384560585022,8,,,,,,,,
,1313,,,,,8,0.8813391923904419,0.27670547366142273,0.6266039609909058,{'loss': 0.6585043668746948},,,,
0.001,1314,,,,,,,,,,,,,
,1459,0.9252448678016663,0.10776102542877197,0.47823935747146606,0.6914334297180176,9,,,,,,,,
,1459,,,,,9,0.8801828026771545,0.279011607170105,0.6323105096817017,{'loss': 0.71955406665802},,,,
0.001,1460,,,,,,,,,,,,,
,1605,0.9098541140556335,0.1736460030078888,0.4604352116584778,0.7596785426139832,10,,,,,,,,
,1605,,,,,10,0.881923496723175,0.28558796644210815,0.6290873885154724,{'loss': 0.6752471923828125},,,,
0.001,1606,,,,,,,,,,,,,
,1751,0.8892664313316345,0.16471244394779205,0.5128585696220398,0.6142838001251221,11,,,,,,,,
,1751,,,,,11,0.8756598830223083,0.302130788564682,0.6323890686035156,{'loss': 0.6962267756462097},,,,
0.001,1752,,,,,,,,,,,,,
,1897,0.8816710114479065,0.21217197179794312,0.5227497816085815,0.629989504814148,12,,,,,,,,
,1897,,,,,12,0.8826134204864502,0.2944379150867462,0.6330873966217041,{'loss': 0.7010536193847656},,,,
0.001,1898,,,,,,,,,,,,,
,2043,0.8580851554870605,0.24846453964710236,0.5341246128082275,0.6040787696838379,13,,,,,,,,
,2043,,,,,13,0.8798606395721436,0.3016504645347595,0.6358579397201538,{'loss': 0.6683592796325684},,,,
0.001,2044,,,,,,,,,,,,,
,2189,0.891664981842041,0.214405357837677,0.49653807282447815,0.6837579011917114,14,,,,,,,,
,2189,,,,,14,0.881034255027771,0.30498749017715454,0.6343890428543091,{'loss': 0.6819326877593994},,,,
0.001,2190,,,,,,,,,,,,,
,2335,0.9374375343322754,0.1753210425376892,0.4085064232349396,0.9471619129180908,15,,,,,,,,
,2335,,,,,15,0.8833003640174866,0.3003830313682556,0.6394056081771851,{'loss': 0.614069402217865},,,,
0.001,2336,,,,,,,,,,,,,
,2481,0.9036577939987183,0.13232830166816711,0.526211678981781,0.6193709373474121,16,,,,,,,,
,2481,,,,,16,0.8821810483932495,0.30955880880355835,0.6385593414306641,{'loss': 0.7543730139732361},,,,
0.001,2482,,,,,,,,,,,,,
,2627,0.8358984589576721,0.35566723346710205,0.5113748908042908,0.6618974208831787,17,,,,,,,,
,2627,,,,,17,0.8820674419403076,0.31355807185173035,0.6415215134620667,{'loss': 0.641266942024231},,,,
0.001,2628,,,,,,,,,,,,,
,2773,0.8748750686645508,0.27191513776779175,0.5192878246307373,0.6327935457229614,18,,,,,,,,
,2773,,,,,18,0.8810253143310547,0.31284013390541077,0.6365191340446472,{'loss': 0.7708995342254639},,,,
0.001,2774,,,,,,,,,,,,,
,2919,0.8822706341743469,0.24511446058750153,0.501483678817749,0.6317012310028076,19,,,,,,,,
,2919,,,,,19,0.8819042444229126,0.31846946477890015,0.640303909778595,{'loss': 0.6480438709259033},,,,
0.001,2920,,,,,,,,,,,,,
,3065,0.831301212310791,0.39698493480682373,0.5084075331687927,0.6905057430267334,20,,,,,,,,
,3065,,,,,20,0.8811116218566895,0.31964680552482605,0.639182984828949,{'loss': 0.7725205421447754},,,,
0.001,3066,,,,,,,,,,,,,
,3211,0.8257045745849609,0.36739251017570496,0.5331355333328247,0.5984330177307129,21,,,,,,,,
,3211,,,,,21,0.8818790316581726,0.31877022981643677,0.6411160826683044,{'loss': 0.6920430660247803},,,,
0.001,3212,,,,,,,,,,,,,
,3357,0.8886668086051941,0.18090452253818512,0.5425321459770203,0.5577385425567627,22,,,,,,,,
,3357,,,,,22,0.8819954991340637,0.32372409105300903,0.6442400217056274,{'loss': 0.7089797258377075},,,,
0.001,3358,,,,,,,,,,,,,
,3503,0.8900659680366516,0.231714129447937,0.5069238543510437,0.6340249180793762,23,,,,,,,,
,3503,,,,,23,0.8840880393981934,0.32331714034080505,0.644275963306427,{'loss': 0.7496289014816284},,,,
0.001,3504,,,,,,,,,,,,,
,3649,0.8420947194099426,0.3495253920555115,0.5296735763549805,0.6191445589065552,24,,,,,,,,
,3649,,,,,24,0.8827767968177795,0.3236679434776306,0.6432773470878601,{'loss': 0.6284578442573547},,,,
0.001,3650,,,,,,,,,,,,,
,3795,0.8428942561149597,0.2434394210577011,0.5875371098518372,0.47265973687171936,25,,,,,,,,
,3795,,,,,25,0.8817710876464844,0.32371559739112854,0.6427884101867676,{'loss': 0.6390228271484375},,,,
0.001,3796,,,,,,,,,,,,,
,3941,0.8904657363891602,0.2339475154876709,0.5039564967155457,0.6297569274902344,26,,,,,,,,
,3941,,,,,26,0.8833867311477661,0.3318636119365692,0.644950807094574,{'loss': 0.5635784268379211},,,,
0.001,3942,,,,,,,,,,,,,
,4087,0.8101139068603516,0.39084309339523315,0.5474777221679688,0.6285229921340942,27,,,,,,,,
,4087,,,,,27,0.8808627128601074,0.3315177261829376,0.6413822770118713,{'loss': 0.6121642589569092},,,,
0.001,4088,,,,,,,,,,,,,
,4233,0.825504720211029,0.35343384742736816,0.5504450798034668,0.5780128240585327,28,,,,,,,,
,4233,,,,,28,0.8819012641906738,0.33696290850639343,0.647348165512085,{'loss': 0.6415424346923828},,,,
0.001,4234,,,,,,,,,,,,,
,4379,0.9088546633720398,0.16638749837875366,0.5044510364532471,0.5889174938201904,29,,,,,,,,
,4379,,,,,29,0.8805956244468689,0.32891830801963806,0.6456886529922485,{'loss': 0.5799347162246704},,,,
0.001,4380,,,,,,,,,,,,,
,4525,0.8366979956626892,0.3796761631965637,0.5173096060752869,0.6498740911483765,30,,,,,,,,
,4525,,,,,30,0.8817295432090759,0.3331371247768402,0.645095705986023,{'loss': 0.6298372745513916},,,,
0.001,4526,,,,,,,,,,,,,
,4671,0.9176493883132935,0.16806253790855408,0.4980217516422272,0.5877306461334229,31,,,,,,,,
,4671,,,,,31,0.8789305090904236,0.34020617604255676,0.6463283896446228,{'loss': 0.6181176900863647},,,,
0.001,4672,,,,,,,,,,,,,
,4817,0.9038577079772949,0.2691234052181244,0.4663699269294739,0.7771447896957397,32,,,,,,,,
,4817,,,,,32,0.8851208090782166,0.337211012840271,0.6472097635269165,{'loss': 0.5254880785942078},,,,
0.001,4818,,,,,,,,,,,,,
,4963,0.8578852415084839,0.3495253920555115,0.5069238543510437,0.6933242678642273,33,,,,,,,,
,4963,,,,,33,0.8808177709579468,0.3413808345794678,0.6444681882858276,{'loss': 0.6661794185638428},,,,
0.001,4964,,,,,,,,,,,,,
,5109,0.9202478528022766,0.1479620337486267,0.4990108907222748,0.67017662525177,34,,,,,,,,
,5109,,,,,34,0.8816961050033569,0.3442647159099579,0.6480590105056763,{'loss': 0.7262712121009827},,,,
0.001,5110,,,,,,,,,,,,,
,5255,0.8638816475868225,0.2635399103164673,0.550939679145813,0.5317826271057129,35,,,,,,,,
,5255,,,,,35,0.8833003640174866,0.33456045389175415,0.646027147769928,{'loss': 0.6676679849624634},,,,
,5256,,,,,36,,,,,0.8608322739601135,0.30099940299987793,0.7003100514411926,0.765339732170105
,5256,,,,,36,,,,,0.8428942561149597,0.2434394210577011,0.5875371098518372,0.47265973687171936
,5256,,,,,36,,,,,0.7855113744735718,0.13416321575641632,0.640326976776123,0.4336576461791992
